user_id,comment_text,date_created,num_likes,num_replies
pfbid02XrfZbFsofDs5aWSQVEoVRPSQ4jbxvWBLq3rHtPzkzaGBGwSiYfCUD2f6rEeLk2TLl,Happy Birthday to all of you!,"""2024-07-10T14:17:37.000Z""",0,0
pfbid02PwsczcbVjrgrVz5a7LbN7sfvo8JinNkVjd5JhUsXAW2MMwdU77wfgeU6PUDmaSyjl,u forgot beep me,"""2024-01-12T01:40:54.000Z""",0,0
pfbid02fBvroDB6tbQNopWSzgieFutTvuoBxt4R5FViKzZ9drk2GYSaAcg2t6gHhZX1THnNl,Att is the worst company that I have ever dealt with. If your thinking about signing up with them  I would strongly advise not too!,"""2023-11-01T22:30:41.000Z""",0,0
pfbid031rWaWj2jb2hCtJGmBGS1i2P2RUvxu8dJcWtzQwH5zZrQVtvHVUBiRcy1H4uyag1Jl,Shana' Glover,"""2024-01-11T22:03:42.000Z""",0,0
pfbid0UBhxbH3SmiCULpv9ubKtYmykoa4KmHdykkFgt39R5zmjEN2ssYbaqjbuNPnr3ukAl,I am taking back my negative comment about Tech Support as the representative apparently followed up on my issue after the phone call. AT&T called me back and it making good on the problem. I look forward to having the issue taken care of within a week,"""2023-02-26T21:09:23.000Z""",0,0
pfbid0bGfW5v7NDtu3QXJMvNH8acbdEB958cs2py2ojRraBAycNc3AzEUmkRKLcY69QxBkl,Emily kay,"""2024-01-11T21:50:54.000Z""",0,0
pfbid03heWYkasLdA6UgZGjJbJ2CrjVxGhjT9dUBdaKbSEDyPwp7dh94xy1vFWi1PJ4P6bl,Jessica Frasco 😂,"""2024-01-12T16:28:47.000Z""",0,0
pfbid0DzoqiwUXfa7egwiFa1oRvtX1RP3tuAGKTfe73SfUrJ8ifWmQNXPmkGaWcXRJ59PHl,Madison Ellise lol 😂,"""2024-01-12T03:18:22.000Z""",0,0
pfbid0SqQKgjFwHpiKAVdCiM9VxgxnPzcY7dkxEBufxrThcmbzRMjT1fpdsyKxrPjhgprXl,👏🏾,"""2022-12-04T18:44:02.000Z""",0,0
pfbid0dmay4reJAn13SQ4AHZKU5qtQikGAZHSLcAdfqvTTYjgwJmXcUhThUhFSKhba31mol,Dr Bawumia,"""2024-11-28T14:28:12.000Z""",0,0
pfbid0w33TPKZdKW69BP7VLJEwLdjftpBfaovG1ekLiRFJt4UZMJy69QDPuY8ZirL7X8eEl,"Yeah, Tyler !!","""2024-09-13T23:16:24.000Z""",0,0
pfbid033wQVqqt9TFSQ1bwgHMwPaeJawsB1jFfVuoH82FawMZBh4NCw7hGWLkQxvEqHJc8xl,Thanks for the treats Jen and Delia!,"""2022-04-18T20:31:26.000Z""",0,0
pfbid02XpNYZ12YAP4Z6d3JKMVcEEuTqRRMtc8dxSwaJEY3FSvjuyji728NyfDPVWNiZUqul,0,"""2023-01-30T16:43:29.000Z""",0,0
pfbid02XBEtxrn4gEJ8qEWNbu4Xkrf6m1uFbS1SorRHhULqRaDzJLWt4CEw4EzHmxTZqS3Ml,"1998: paying per text/call and free unlimited data
2008- now: free text/call and forced paid data","""2024-01-11T23:02:46.000Z""",0,0
pfbid02k3oPpJ9R1expwAExRf6y3aWJfMwvQBhkmMRNbvdA2ZASoq35f4yRRgXPvknL5ptHl,By far the worst customer service that I have ever experienced,"""2024-01-30T17:13:03.000Z""",0,0
pfbid02CzP1tXS3PtPWgKUtMeJZuUrG71VN3X8rq2MHYrJqqQXmA4N5y1jRiHrbj6gnMoUWl,Sane individuals leave AT&T because federal and state oversight is broken and/or corrupt leaving us to the mercy of less irresponsible telecommunications that still have severe shortfalls but are saints compared to the executives and managers at AT&T,"""2023-12-14T23:57:21.000Z""",0,0
pfbid0r1EWXnupiZPjpnqnRzRpCxRN7mT8DiVS9hPFAaPbcWcPsuQVg2MnchGvnMF1mpo7l,Can you read me now?....(left on seen) good!🤣,"""2024-01-12T02:56:55.000Z""",0,0
pfbid02kdyzdjNsbGYHu7bfRi9sUiEwVHN2xgG9JLoQoDhg5siqkVmbyV6NdtSqPWcf7qxZl,Societal regression,"""2024-01-11T23:02:50.000Z""",0,0
100091519864097,"The carrier is responsible for sending messages, depending on whether an outage occurs at that time.
Contact your carrier and ask them.
The connection on your iPhone could also be the cause.
Check the mobile network, see this Apple article:
If you see No Service or Searching on your iPhone or iPad
https://support.apple.com/en-us/HT201415

Check the Wi-Fi network, see this Apple article:
Connect to Wi-Fi on your iPhone, iPad, or iPod touch
https://support.apple.com/en-us/HT202639

Less
Reply
Helpful (2)","""2023-11-19T17:41:34.000Z""",0,0
pfbid0vt3L3NwkCquvtqnKsqVws2fBF6pFhgHWLzzGZXnmKK7nrSkU5vqZgCAfGekVXt6l,Pay for insurance they don’t honor it force u get new phone nothings but rip off,"""2023-12-01T19:10:05.000Z""",0,0
pfbid02mSciXWHjqvDXxdYhgMGrQdMDSUJ9Ki1akmLbmpsS7B8QUcVHdDfJDp5GTfqPa9Xbl,Get well soon !!!,"""2021-10-18T14:56:44.000Z""",0,0
pfbid0CTFqFzESF3vhheBdyqrCG2QYDNrpRyWRKYCekWz87x8qXb28ybNbUtgrJHWDoA5Ul,"I have been the victim of fraud on the AT&T system.  there have been 4 phones ordered on my account. I have called the customer service and have waited on the phone for over an hour on March 26, 2024 and then today April 9, 2024 I was on the phone for 35 minutes and the phone agent Angela (called on the 611) system, would not allow me to verify who I was and would not connect me with a manager.  I am incensed that their customer service is soo poor and they are not providing me with the service that I am paying for.  It is an atrocious system that they have.  Calling in is a cruel form of punishment meant to chill the complaints that they so rightly deserve.  
It is worse because the recently suffered a data breach of customer information.  So in reality it is I the customer that suffered the data breach.  This complaint is due to the fact that I can not even protect my account and they are only serving to help the criminals because I am not allowed to access my account since they locked it due to their loss of my data.  I am hoping that someone calls me back to acknowledge my complaint.  I would hate to think that after all off the effort to contact my carrier and then going to the effort to lodge a complaint that I will get a call back.  Thank you and I look forward to reaching some resolution.","""2024-04-10T01:01:09.000Z""",0,0
pfbid026KZKzgAK7LPCc4rdHeHMxXBityqcnbbLr64qiRCSD9xANTBmJBTTaA13Mf6QfVs7l,Hello husband,"""2023-04-20T14:46:04.000Z""",0,0
61550363410691,"🔸Ad your iPhone 15 pro max or samsung s23 ultra of last generation in installments, without interest, with any identity document (passport, use USA, USA license) 🔸

--------------------------
We ship to all USA 📦🇺🇸
--------------------------

🙋🏻‍♂️ I am Jesus fulfilled and I am available to make his order
Contact me +1 (832) 476-9516 📲 WhatsApp https://wa.me/18324769516
---------------------------------
🚀Testimonios of satisfied customers in our profile

https://www.facebook.com/profile.php?id=61550363410691&mibextid=zbwkwl","""2024-01-17T18:49:22.000Z""",0,0
pfbid02ZATVFufPwsJeFANxYCFQkCJNp9LvwHa6aKLKzpGPJPoYVQXvPYUKC6adVxvyyzzYl,"Getting ready to switch to another provider! One that offers over $110 savings per month the first year, and then over $80 month savings after that. You guys have gotten way too greedy!","""2024-12-06T23:38:14.000Z""",0,0
pfbid02tKnAgFr137B6uR9J1GbtD48BQLMiFDWsm2YVMnaCgBGSN1HUi2SdvSXzM3PKQDRAl,🙌👏,"""2024-04-23T23:14:47.000Z""",0,0
pfbid02vYkqmcBqSQLFJyqMtcZX2Q7z6PjmosW2JKWfnx9ovQZPDxGtn3QnnbmguQTFbgYdl,Ok,"""2024-09-26T04:57:09.000Z""",0,0
pfbid032sGNTm5V3pNGFmomgGFNBaKfow7uEQ5cuEPTAgaWUFxx8nmBjVHRwPTLQfgb2hzhl,Prayers for healing for you all.,"""2021-10-18T15:42:45.000Z""",0,0
pfbid05fE4fXWUr3krt4y1Y1W49nFU2HNF4QVC5Z6FqmeY86JLJ1LuKyxP1hDhYsM3h2AWl,"70 million plus current and former users personal info including SS#s now in the Dark Web.  Nice work, good protection.  👍 waiting for we're sorry statements to start flowing from the mouths of PR staff.","""2024-03-31T22:49:01.000Z""",0,0
pfbid0ryuvmjykhZYZujd5DQmgEwLBS4FopLyRzLzLiNJWTgMwFHL1rXLaRo1ag1qY5xGVl,AT&T IS BAIT AND SWITCH These are bait and switch plans like we found out on their iWatch promotion which is costing us $58 more per month then they quoted us. Their customer service say they cannot do anything about it. We will be switching to Sprint tomorrow.,"""2023-07-11T02:15:58.000Z""",0,0
pfbid02mYx5J2RZrREwKWpmXcpF2kjygi9PouVvSX75vXv6k5hKKUhuyGHy4u5C1bCKkP2Hl,DONT SIGN UP FOR THE 36 MONTH CONTRACT.  YOU WILL LEARN AS I HAVE THAT IT IS THE BIGGEST MISTAKE OF YOUR LIFE,"""2023-06-13T19:26:40.000Z""",0,0
pfbid033hs5owwCB6rz4x7ExAyCjjj9o4iDaHwr6mJDE8N7sZhLcSJpKk7jcvQuAtH1jksDl,"Is there any email address for communication with Verizon? I have been charged for Internet usage after I closed my account and returned the routers , have been calling internationally and I was promised that the issue will be resolved but it is not","""2024-01-27T14:31:45.000Z""",0,0
pfbid028d1hnLSuaP6WNCU5CZ87WcjH2ea7Mx3e6FpULzR7DmdaoFfyFcPkYFvoSBMk9Cbol,Meghan Edenfield this is us😂,"""2024-01-12T13:10:05.000Z""",0,0
pfbid02ibP6LsNjDsN7EW7wHwXGbsY9kXAnuYj8iWRCYQeYV56ivmCg61Ca4j5YcWHWEoTAl,I will NEVER USE YOUR PRODUCTS. For taking off NewsMax,"""2023-02-03T19:29:45.000Z""",0,0
1363782034,"AT&T - I bought the new 15 and it’s been in a week- I have spent 6hrs at your store in cool springs TN ( franklin) 
They can’t help-
Public - do not buy this  product from AT&T !!!","""2023-10-31T18:37:04.000Z""",0,0
pfbid02UAqCdCTz58SrT6SpJS7RLdzgKijdYcxS6JDrxa72GrHjNCn85LmQc58pcb5bemdql,Amber Bruce,"""2024-01-12T16:25:44.000Z""",0,0
pfbid0BizW7Z9exptwa2uRHaTK3CWkLom6vCCspmtZvHV7rDhGpdj7Nzas4KFMtuBNMiYRl,0,"""2024-02-23T01:31:48.000Z""",0,0
1059247930,Haley Lancaster,"""2024-01-12T18:18:22.000Z""",0,0
pfbid037TjnWGdaGgEE7X2N8QtJXyFh5dhpLJwtzxUFDGq7yrYjeonEn7qX2hMkbeHU9AkKl,"Do NOT use AT&T!! This company will fraudulently charge you and when you report it to the FCC, the office of the president will REFUSE to look into the illegal charges by their system, outright refuse. Be sure to report every problem you have to the FCC!! Beware!","""2023-11-15T19:24:39.000Z""",0,0
pfbid0KuwsvxVWSd4R4m1izsAQx2PauvhrZfxbC5NeMNVHokRGuVsuyAF5axbQEgU7BBm9l,At&t must not want business. Lebron James?,"""2022-10-15T22:09:39.000Z""",0,0
pfbid02qhRyfXzPxhPru4g1bfLcCZVGQ9XjEzzMoCPxiZbmvq9TtgvVENvRDfdVEjKF9cqml,Zelda,"""2024-08-26T16:15:20.000Z""",0,0
100002584068229,JM,"""2024-11-28T14:22:09.000Z""",0,0
pfbid02LCsco9aQue6nkSsRm1HeMjagBoXGzSg5Ah9TjPWk679VMcmtttTbjfRUvsAmmR89l,Far!? you mean regressed,"""2024-01-11T23:00:34.000Z""",0,0
pfbid0DypqH7gZK3DhAZPh9jqFSri8CSXp3jW3xX2BvimGeziuf8p6WYyzqgZ39H4NpxEbl,You forgot “Sorry you’re seeing this meme/reel/TikTok 347 times because we’re in 538 group chats together…”,"""2024-01-12T14:04:01.000Z""",0,0
pfbid0J6T49BRDdwJVBVMht7wzjuBM6tmUuD8tBpXWnGv5k5jHaJXF2sKiSQwmXXZF4zxBl,https://whatsapp.com/channel/0029Va9FGNuK5cDCCs91a20J,"""2023-11-25T12:31:43.000Z""",0,0
1105758479,"1880: Call me.
1998: Call me.
2008: Text me.","""2024-01-11T21:48:25.000Z""",0,0
pfbid0a7Ax5S3Yes9n2776KCh8rjSTho8q9pTso4dxRCjhA8EhZsBon1f9ZbR1mjGkVcxpl,Use my phone almost exclusively on WiFi for $400 a month,"""2024-01-25T01:22:16.000Z""",0,0
pfbid02n8nQgQQHCjuKSSL9Ys45hJNJDgHzwMKKzfneuREum1wLjk3rrFts26gpF3FHAXil,"Hello sir/madam
My name is Susana. I'm Gooxi's sales manager.
Our company mainly sells servers, you can not only buy server chassis, barebones, servers directly from our factory, but also customize OEM and ODM according to your requirements. There are CPU and GPU servers, which are very cost-effective.
Our products are widely used in cloud computing, cloud storage, data center, artificial intelligence, security, telecommunications, finance, education and other fields.
It has 3 R&D centers, a production base of 30,000 square meters, more than 500 domestic and foreign employees, 23 production lines, and an annual output of 300,000 servers.
Products are exported to more than 30 countries and regions including Russia, Germany, Britain, Japan, South Korea, France, South Africa, Nicaragua, El Salvador, Costa Rica, Iran, India, and Vietnam.
I want you to partner with your company and your company.","""2023-02-28T08:54:01.000Z""",0,0
pfbid0QQXFJXHmXon4XYsisrzfDeY4daM8fWWHJjgAXUnBYwZBUJ77XYpS6a4U8piKchAPl,We just bought a ticket. We’re praying for the Webb family ❤️,"""2024-08-12T21:15:19.000Z""",0,0
100037126013992,Massa 3News we’re tired of voting when are you declaring results?,"""2024-11-28T14:37:58.000Z""",0,0
100060392475788,"Wow, congratulations on reaching such an incredible milestone! 🎉 Fifty years of dedication to North Texas is a testament to the quality and trust you bring to the community. The celebration looks like it was a beautiful way to honor everyone who's been part of the journey—especially with that delicious BBQ from Hurtado! 🍖 Here’s to many more years of keeping Texas homes and businesses safe and sound under a Lon Smith roof","""2024-11-11T10:41:43.000Z""",0,0
pfbid02jkyxJKZDt4LRjFXvZ77jkYEgsXWWv7F8vh4jwrgypWvfg6mj7PA7GR9aJYM2cnnnl,"AT&T Business IS THE ABSOLUTE WORST! Warning to consumers: DO NOT DO ANYTHING OVER THE PHONE. THEY WILL SCAM YOU.

Back in October, I had called about some questions I had with my account. I was talked into getting 2 new phones- I would trade in my iPhone 12 for an iPhone 15Pro and because my husbands phone had cracked, we were getting an iPhone 13 for him for $0.99. The first thing that happened, the sales guy never did something on the ATT end for my trade in. I spent literal hours on the phone with ATT multiple times and FINALLY was able to get my phone traded in. However, for my husbands phone we were being charged $17.50 instead of the $0.05/ month (the $0.99 divided into monthly costs). I called a few times about it and each time I was told that yes, that is the promotion and I had to wait 3 billing cycles for the account to catch up to the $0.05/month instead of the $17.50/month. So on the third billing cycle it wasn’t fixed. I called and they told me because it had been three billing cycles they couldn’t remove it. The person I spoke with requested a $630 credit for the iPhone 13 (which is what I would be charged over the course of the installment payments), because they can’t remove the $17.50/ month off of my bill. It was approved while I was on the phone with her. She had told me that it would hit my account in 24 hours. 

I have been a customer for years. This is the messiest customer service experience I’ve ever had. I have NEVER had such a large business lie to me continuously and continuously mess up my account. The phone calls are all recorded, there needs to be an investigation. I will be filing a complaint with the FTC. I have been patient and understanding, but I’m done. This is not how paying customers, should be treated.

Here is the hilarious response from AT&T Business. Save yourself the headache and go with Verizon. 

“Nichole, I had my team look into your husband's line concerns. Here are the findings, They did not put his line on the 2-year commitment which would have been 99 cents for the device, but they did not inform you that if you were on that then your rate plan for the line would have jumped from $30 to $55 for the 2 years and that would have been a total of an extra 25 dollars for 24 months and a total of $600.00. They put his line on the installment plan for $17.50 for the 36 months for the device and the plan stays the same at $30, so he is paying a total of $630 we can give the difference of 30 dollars as a credit. Please let me know if you have any other questions. -Lisa”","""2024-01-05T21:46:13.000Z""",0,0
pfbid0XEqz4mank836BYaxMAKdTLymhCaJDmG3Jkp3bqLwzgh6DhjnPwXRF1ydkqZkMKuMl,Nai Chao,"""2024-01-12T16:26:32.000Z""",0,0
pfbid0dDG3ksF1Nf1kHgK8CKUAebwtVBuR2RCgJwf5rQWoKoM26dB7ChVS9zgp7QATotNMl,Take some time read the comments on all the terrible service they have. Before you get a phone from this company. Just read the Facebook post!!! Insane,"""2024-09-06T16:58:16.000Z""",0,0
pfbid0fcwUN5YkkzGWDAhPCb6bbCqSNpEzR8ZtfQ1E4Lz9UDjC5gYeANezA231Dr2YZbfxl,Tekisha Slack-Hobbs 🤣🤣🤣🤣,"""2024-01-11T22:01:42.000Z""",0,0
pfbid0k2boWXPA59wzJ7yMC3Wtn1crbnrSLNac9fFfBXFVLGsSPmnxuKD36eixW6dqpYW1l,https://www.facebook.com/share/p/3LhRdEjXTWhZ2DUq/?mibextid=ox5AEW,"""2024-02-05T03:03:15.000Z""",0,0
pfbid0fv5wTu3NWcfN3mYAnyfmHVVeTGCtBYspZzGRg5SUYSMJd7J7u1j8PXeQNuNW85Zrl,"The $180 refer your friend,,,,, for real? if someone's your friend you don't try to sell them something.","""2024-01-15T13:18:18.000Z""",0,0
pfbid022NesdtEhFQm2YbLPsJVzdz41WHNPekxqjAFxST9SsvioJheVLZgswW4tgR5AqDpel,I need an email contact for a business account.  After 80 minutes on the phone and more on a chat I cannot get an issue resolved. You have really messed up your phone support.  It's not functional and used to be great. Please message me.,"""2024-11-14T16:46:06.000Z""",0,0
pfbid0rJVK1pADQ3iYyuShaRajQLJktgdNxkiaqejaZTrrzwEtzFWnr6Y92xADidg5jJMel,https://sites.google.com/view/win-gift-card-jetblue/home,"""2023-06-14T17:48:50.000Z""",0,0
pfbid0342eYDa7L1njsku9gcAjigbhzvnJ5w315QF1jTmhZFBQw5bPr8DBedH5vuRwSyni8l,Yay Callie!! Enjoy this day you have waited to long for! ♥️,"""2021-12-11T16:24:24.000Z""",0,0
pfbid0gQ9oQkNMG9tm8V1ydJJi58sLgYrKkUy2krXozjZ2LEMm18PAFzcqvMmdUTRBwCcal,Could I ask how and why your products are turning up in north Korean missiles being used by Russia in Ukraine?????,"""2024-10-21T17:47:52.000Z""",0,0
pfbid02DGsUh8Q1aXmaD55VT2QDJ4H3ts3boYqptH4akVxmYwLEamSe1kofDFoF4uQFdeksl,Happy anniversary!!!!,"""2024-06-24T16:45:23.000Z""",0,0
pfbid02mYx5J2RZrREwKWpmXcpF2kjygi9PouVvSX75vXv6k5hKKUhuyGHy4u5C1bCKkP2Hl,DONT SIGN UP FOR THE 36 MONTH CONTRACT.  YOU WILL LEARN AS I HAVE THAT IT IS THE BIGGEST MISTAKE OF YOUR LIFE,"""2023-06-13T19:27:16.000Z""",0,0
pfbid02f8sXWmgWjh4fKSUrjur1KM5PEUQaxdHB9eLnQxVTjGJy2tnuQ89XqVkc1CGTEPCul,Jennifer Rivera,"""2024-01-12T21:02:36.000Z""",0,0
pfbid0mBDf29mgNnK3aPEEVhpGny9HirANiWCR9ka1Vb6CH3Y4g5PRb3qJW4t1EmhoMxCcl,I have traded my phone i phone 13- pro max for I phone 15 pro max at aventura store in miami in late November of 2023 and was given a $1000 credit with the remainder of the bill to be paid off from my bill with $5 monthly. It has been more than 4 months they deny that and charge me the full amount of the phone monthly to my bill. With lousy customer service and lies given by AT&T I will no longer conduct my business with you guys. This is theft. Unacceptable,"""2024-03-22T15:26:35.000Z""",0,0
100000805745307,Man... that is no good. Hope everyone gets over it. If you need anything..call Carol Zogg or I. Get well soon. ,"""2021-10-18T23:56:08.000Z""",0,0
100000068777068,0,"""2024-01-13T01:58:34.000Z""",0,0
pfbid08aikDJVoWh9KDemiTgxA7ohyfFm9xCpC5FrhBGYR5teR7KzmXfVs5y3ZuN1AUneYl,Someone I know just posted on here but her comment isn't showing. Verizon Did you hide it??,"""2024-01-12T16:29:07.000Z""",0,0
100015269348046,Awesome,"""2024-01-16T10:13:16.000Z""",0,0
pfbid0k1BTXta619zmUEQQ3sR7yiroD3mkeFxNfoejxGfTs7dVRm5EoGqK5JJtxz5ju2sHl,Hank,"""2024-08-26T23:09:28.000Z""",0,0
pfbid02AXCu2pyWJZKPvc3HtpiFiNybq2jLojwZMSSiEnCeSpK3LmA2VM5zQ5LoDmTDEgANl,"AT&T shame shame on you for censoring conservatives such as Newsmax ….the million of us conservative families that watched Newsmax will NO LONGER SUPPORT YOUR COMPANY BY UTILIZING YOUR SERVICES and I will personally tell everyone I know and come in contact with to delete your services for your company run by ignorant woke liberals will not see another dime from us ….we as Americans fought to hard to be censored by big hypocritical companies like you !!!!!!!
SHAME SHAME SHAME ON YOU","""2023-02-01T04:27:18.000Z""",0,0
pfbid02uxgaLNi9nfR3aH4j3Mp7emcnHDzPSLdh75LcVVJvQJ9j2Sv4kSbhx1tJqTbpaxH7l,Scam artist at their finest! I’ve been fighting with these scammers for the last three months! If I had an option to leave this horrible company I would! Nobody speaks English and nobody knows what the hell is going on! This company by far the WORST PHONE COMPANY EVER!!!,"""2023-06-09T15:40:14.000Z""",0,0
pfbid0rtnDnDWM4xXu3cLffim6hk1mgUHf2AgTgXv4sf2r83o3RkyqtzLn14omtTv7KVNpl,Keep up the good work,"""2024-01-11T22:07:08.000Z""",0,0
pfbid0RvDaG2hhB1mwU8QyyPehxAEbMnGyqmzYrNT5r4S3Wy6uRzUPKpq1pioejtXjNp5Kl,Why in the world would you get rid of Newsmax? I'm definitely rethinking our relationship. Quit playing politics! You're a business,"""2023-01-27T13:33:33.000Z""",0,0
pfbid0q885wi4CQCbiL8WxRwezUuieA6T3cKCEckrhPMBxrjmMjnUbwJSR9NzbnAF5TN6Vl,Decided to act on faith instead of fear. I’m now reaping on the rewards of that bold step and making more than I could even imagine all thanks to an amazing man 👉 Evan Brian,"""2024-02-08T00:23:39.000Z""",0,0
pfbid0EFSeTLFRuUvqEN9v9zfP3KuLAe1xa8EHHtUf6kr9sShgZJndeRvSQ5ghH2AZPEJbl,0,"""2024-02-18T03:25:04.000Z""",0,0
pfbid0NVnMhnMCKmpUvMxWoAyZyup4ptAMLoaYR1VKATy1PhKgUtoVfxQ4jKyzFTT3cf76l,"AT&T: STOP ADVERTISING ON FOX NEWS!! If you continue, I will never use your services again!","""2023-05-16T00:26:59.000Z""",0,0
pfbid0BAtFZyFv2BesA9G3xxUuW4uHahdsBndMa5VqGmqCMqLzcbo9FJW37sDeDRXfFJgkl,10.. so thankful for my new air conditioner!!,"""2024-07-03T19:17:41.000Z""",0,0
pfbid0QmpQx3TpZjRTqEtCRh22CyXcvEfdfRJ4KFDhLdiLF8ymbWJqRMvjrPmafK7DmcgEl,Looks really good,"""2024-03-07T00:11:58.000Z""",0,0
pfbid0NyXGNVh3yJuaj9RsPWyyGt3PtqhCR38uBLWTpjrce62BiueZ3BymPTUhpLcBsJWpl,https://youtu.be/vU2a23kXUjE,"""2023-02-01T02:33:11.000Z""",0,0
pfbid02uxgaLNi9nfR3aH4j3Mp7emcnHDzPSLdh75LcVVJvQJ9j2Sv4kSbhx1tJqTbpaxH7l,Scam artist at their finest! I’ve been fighting with these scammers for the last three months! If I had an option to leave this horrible company I would! Nobody speaks English and nobody knows what the hell is going on! This company by far the WORST PHONE COMPANY EVER!!!,"""2023-06-09T15:40:23.000Z""",0,0
pfbid0SqQKgjFwHpiKAVdCiM9VxgxnPzcY7dkxEBufxrThcmbzRMjT1fpdsyKxrPjhgprXl,👏🏾,"""2022-12-04T23:37:54.000Z""",0,0
pfbid0uwNbmvuvF1pj6wpycMJWfHoR6nRLWWQUsZ42Ffc3nQazCKxf8L8wnN8xz7cRW9m8l,"I absolutely recommend any business to go with literally any other company other than ATT! They are the absolutely worst, and have terrible customer service. I have been trying to get someone in person for 2 days! 

TAKE YOUR BUSINESS SOMEWHERE ELSE!","""2023-09-06T12:48:56.000Z""",0,0
pfbid02UsTYTpsFGLFB7TraES2ue1hQjXRtEKToQm4DJueFTeTeWGp5LFhi4kyxQyDHwDbal,0,"""2024-02-02T23:54:38.000Z""",0,0
pfbid022Eu82G1bVfhu93uwZPE1M5BBCGLFHqvd7hGi49K16ENYZJpDKTK5oGDP5sW8enMVl,JM. The nation Builder,"""2024-11-29T07:05:09.000Z""",0,0
100083328401994,Thank you so much guys for sharing! You are worth it!,"""2024-08-21T21:32:06.000Z""",0,0
pfbid0ryuvmjykhZYZujd5DQmgEwLBS4FopLyRzLzLiNJWTgMwFHL1rXLaRo1ag1qY5xGVl,AT&T IS BAIT AND SWITCH These are bait and switch plans like we found out on their iWatch promotion which is costing us $58 more per month then they quoted us. Their customer service say they cannot do anything about it. We will be switching to Sprint tomorrow.,"""2023-07-11T02:14:43.000Z""",0,0
pfbid02u6zXAAJhP3cbXEWRdXFxHyjQFd2mLix3UFrhnUnEaSCjA1q9M8X9EjwFweGRvewQl,We found out that since 2016 AT&T was charging us for insurance for 4 phones rather than 2.   We never even contracted for the insurance in the first place. They gave us credit for 3 months of the fees. That’s thousands of $ they ripped us off.  Has anyone else had experiences like this?,"""2023-10-22T07:45:45.000Z""",0,0
pfbid0SqQKgjFwHpiKAVdCiM9VxgxnPzcY7dkxEBufxrThcmbzRMjT1fpdsyKxrPjhgprXl,👏🏾,"""2022-12-05T04:09:56.000Z""",0,0
pfbid0YBn5ciDRiUtXZ5gdWhScvEjuvxVXSGUjyuZfchrLeopcC3nCv4MKs1v2KSsvL4Vcl,Thank you Dr Preece and Dr Church Valentino love his new dinosaur pet 😊,"""2024-02-29T01:26:52.000Z""",0,0
pfbid02MohekBTkBYojVsTo91T9Kn5yKcJSuJeDYuq82Nh7Xo6qmZrYdvaCzb2ZDyfPJZY9l,AT&T Was April's Top Donor to Lawmakers Who Voted to Overturn 2020 Election,"""2024-04-01T00:35:50.000Z""",0,0
pfbid02rfg5ougL4zqvrH7SenHWWYe5VyK1s2zAWme7UCMMDW7xkvQVeEZfwXYiFewhgPFwl,Help,"""2023-09-24T12:02:02.000Z""",0,0
pfbid037BaJR3Hq2mCAZZfpMXu6Hv6sVykgmRWSoUArnPCbq6gRDgi9naaPPoUoMPkS12vSl,#StopFundingFox,"""2023-05-15T20:11:29.000Z""",0,0
pfbid0e1259nUaMsAvLbHah77vBzJq3FPXeyEGRsfvT3mNsB5TXF4vCnEL6Kmw7zNhVUubl,text is dm,"""2024-03-28T17:19:46.000Z""",0,0
61555115586726,{🐱👑😌🌼🗻Life is too short to waste it.😻https://souvanatong.vercel.app/,"""2024-01-09T00:51:40.000Z""",0,0
pfbid02psvai93LH6g8NiMhA3762XVJGU8CNSxm1kfYPLYvhZQKeJfjeFgqkk1ditRnBiNzl,An!  I hope your co-worker is there when I come in,"""2022-02-17T10:40:33.000Z""",0,0
pfbid021kcZsmXy3hGBMAJDN1PNdLNMEWMjwLKNcpawXuNDRyBvE1iPfe3kJ9nEkYyLHjDMl,Happy Birthday!,"""2024-10-10T16:49:23.000Z""",0,0
pfbid0BwSaKRYrxZK89CNzvVSMZiLTkaRsxkJte1szNT6o9EKjrCj8A4Em66np3ACYMjnZl,This noble lady deserves position when NDC wins the election.,"""2024-11-28T13:45:51.000Z""",0,0
pfbid028N3tuLQgZ1FFmKXQGHyJJ6oaBaEXBALw13VwhyquY3neccEztHGPvggHLNPtBBQbl,Update the outage map!!!!,"""2024-02-22T14:45:57.000Z""",0,0
pfbid02wvooNAQdw7ES6CmVugDLsaMF78VQHdshNqUh6p2v7SQvgY6xjuRz2BmPsYVaE8H3l,You’re like 10 years late foh,"""2024-01-12T15:56:12.000Z""",0,0
pfbid0jUiDjLzxzFK8M3zyaahzj8CmKs6nskVBjqs7bab5xNp7smgdccJB6VDkCeHvrrLrl,"2030:
Write me a letter...","""2024-01-12T00:22:12.000Z""",0,0
pfbid0nbTJGm5ySSEYeij7d9ZneTyWDrSxxoSGVGG5Xk8JtZRuztTCLgXSot3dBKiCf6vEl,Finally some decent social  marketing.,"""2024-01-12T04:18:32.000Z""",0,0
1363782034,"AT&T - I bought the new 15 and it’s been in a week- I have spent 6hrs at your store in cool springs TN ( franklin) 
They can’t help-
Public - do not buy this  product from AT&T !!!","""2023-10-31T18:38:11.000Z""",0,0
pfbid02yhMaPETuqKoXEVj6ennbwgsffYrsUz3JEYRGaonGe936wRUKKyd27LRARScTpv9xl,Why did I reach out to you and your company for technical support and now I’m being billed random charges and processed on my account. Your company is fraudulently putting charges on my bill.,"""2024-03-09T21:10:22.000Z""",0,0
