id,user_posted,description_translated,date_posted,likes,replies,reposts,views
1868116970085695569,nyp███,Trump names Richard Grenell to lead presidential envoy for special missions,"""2024-12-15T02:12:48.000Z""",507,31,72,39452
1868099205627076866,nyp███,‘Last’ bagels from beloved NYC shop up for auction on eBay following sudden closure,"""2024-12-15T01:02:12.000Z""",35,16,8,30417
1868091503387505053,nyp███,"Jimmy Carter, 100, will skip Donald Trump’s inauguration, joining growing list of Dems","""2024-12-15T00:31:36.000Z""",5092,3058,449,822990
1868388872767304118,nyp███,Bill Belichick targeting Raiders’ Scott Turner as UNC offensive coordinator,"""2024-12-15T20:13:14.000Z""",23,7,4,23766
1868359340698022014,nyp███,Trendy NYC neighborhood invaded by ‘Greenpoint Stink’ — and locals have savage take on promise it’ll soon smell better: ‘Biggest bulls–t’,"""2024-12-15T18:15:53.000Z""",28,8,3,22351
1865964154634358868,Lig███VAM███,"We have a definite end! 🏆

The Eagles will seek their third consecutive title; Monterrey goes for the sixth star.

@Rayados vs. @Clubamerica, for the #Opening2024 trophy.","""2024-12-09T03:38:17.000Z""",2314,233,277,682852
1865976062347260121,Lig███VAM███,"You choose!

The time has come to vote for the best of the semifinals of the AP 24 ⚽️ participate here! ⬇️","""2024-12-09T04:25:36.000Z""",209,28,6,23924
1867873416059191510,kann,"In the ""abdominal sense"" podcast of a sophistication, the possibility of nicotine is not addictive compared to other materials. So here is a fact that is not a gut feeling - it's Pike

From the other side @Guyzo","""2024-12-14T10:05:00.000Z""",115,7,6,25767
1866494076771795128,kann,"Tomorrow in the Rolnik report: behind the scenes of Netanyahu's trial
@grolnik","""2024-12-10T14:44:00.000Z""",80,12,11,12734
1868314824322728186,kann,"How do you come home when you live in the series? 

#Seder Musical Adventure Comedy, Chapter 9 is already out with the song ""Home Back"" 
@Rerereshef","""2024-12-15T15:19:00.000Z""",2,2,1,4113
1865697778820595785,kann,"Hello, enemy

Tonight Syrian President Bashar al-Assad is separated in the episode of #enemies tonight after the news here 11 and here Box","""2024-12-08T09:59:48.000Z""",98,7,4,15170
1864928762833613244,kann,"How was the song ""Where's the Cake"" born? Moshe Datz explains 🎂
@Kan_tarbut","""2024-12-06T07:04:00.000Z""",32,1,2,4778
1865975715851858143,NFL,FINAL: The @Chiefs clinch the AFC West with another last second victory! #LACvsKC,"""2024-12-09T04:24:13.000Z""",5936,335,577,384227
1868294945993359529,Dep███Def███e,"For the first time in over 45 years, Marines from the 4th Marine Regiment, @3d_Marine_Div, and three of its subordinate battalions, joined together for a reunion of units’ colors, commanders and staff. 

Read more here:","""2024-12-15T14:00:01.000Z""",194,53,51,19203
1867508511116341567,kann,"Shai Stern met Mandy and Bayan to understand if the separation between men and women takes over Israel

#Evening_ -Yishara_Shreran, tonight after the news here 11 and here Box @mendy_gruzman @eli_bitan","""2024-12-13T09:55:00.000Z""",18,2,4,4309
1866884290413199581,kann,"On the other side - of the border. How did Syrian television broadcast the regime's fall?

Tonight at 10pm here 11 and here Box
@Guyzo","""2024-12-11T16:34:34.000Z""",7,1,1,5973
1865749923435511830,kann,"You won't believe how good carolina is doing a trumpet

From the 1+1 Delivery with Assaf Lieberman @asaf_LIB:","""2024-12-08T13:27:00.000Z""",44,2,2,5634
1867468156274409906,kann,"""I didn't want to bump with him,"" Michael Shemesh comes to a meeting and talks about the storm at the press conference with the prime minister

Meeting with Ronnie Kuban, tomorrow after the news here 11 and here Box

@shemeshmicha @ronikuban","""2024-12-13T07:14:38.000Z""",58,18,4,8198
1866516474732421445,kann,"Someone ever approached Eli Habib @eli_haviv_ after a performance and told him she was working on the safari. Don't believe what happened afterwards:

Tonight #Club_standap after a main coupe here 11 and here Box","""2024-12-10T16:13:00.000Z""",23,0,1,4642
1866386184286462013,kann,"Tamar Rabinian, behind you: Kamal Pinchas, born in Iran and today he is an IDF spokesman for Persian media

#Dukes @itay_itayasher","""2024-12-10T07:35:16.000Z""",81,1,5,13804
1865977140178571325,NBA,"@Bucks @hornets Tyler Herro's big night propels the @MiamiHEAT to their third straight win!

Duncan Robinson: 23 PTS (4-6 3PM)
Jimmy Butler: 18 PTS, 5 AST, 2 STL
Bam Adebayo: 16 PTS, 13 REB, 6 AST","""2024-12-09T04:29:53.000Z""",414,25,63,151662
1868340246150287762,Sta███ept███,"This week at State, @SecBlinken recognizes Global Anti-Corruption Champions and Human Rights Defenders, former Secretary @JohnKerry’s official portrait gets unveiled, and the Secretary travels to Jordan and Türkiye, discussing the latest developments in Syria with leaders.","""2024-12-15T17:00:01.000Z""",121,84,48,15774
1868220673471947243,kann,"When the balloons enlisted for the State of Israel
@Kanilarchive","""2024-12-15T09:04:53.000Z""",74,1,5,4537
1866746548249296993,kann,"""This plant is a pharmacy""
You won't believe it but apparently this plant grows in the garden and it serves as food on

#In taste_The -time with Abrasam Meriptish that prepares delicious garden marginal recipes","""2024-12-11T07:27:14.000Z""",47,3,2,6195
1865761406231961984,kann,"It's not the time to close the alpinex unit

#The Jews","""2024-12-08T14:12:38.000Z""",946,13,41,48707
1868497483019764076,fin███e_b███,"What? Will the US-China ""Science and Technology Cooperation Agreement be extended for another five years after the revision? 🤝🤝🤝🤝🤝

What about the promised technological sanctions? 🩴🩴🩴👡👡👡

In fact, the revised agreement clearly excludes cooperation in the fields of ""emerging or critical technologies"" such as artificial intelligence and semiconductors, reflecting concerns about national security.

So, what is the trend of technological competition between China and the United States?

The United States has imposed strict export controls aimed at limiting China's access to advanced semiconductor technology.

These measures are designed to prevent China from developing rapidly in the fields of artificial intelligence and military technology. The United States has also coordinated actions with allies such as Japan and the Netherlands to adopt similar restrictions to further weaken China's ability to access cutting-edge technology.

In response, China criticized the United States for taking economic coercion and taking measures to protect its own interests, including imposing restrictions on exports of key materials such as rare earths.

By 2028, the global technology ecosystem may be significantly divided, with the United States and China leading their respective camps respectively.

This could lead to more complexity in international trade and intensify competition.

By then, all countries will have to choose sides.

For detailed reports, please visit my telegram group.

#China-US Science and Technology Bureau Competition","""2024-12-16T03:24:49.000Z""",6,3,3,1866
1865978203019661597,FAM███lay███,"The debut of the tiger of malaya

Two players, Jimmy Raymond, 28, and G. Pavithran, 19, won the first caps with the national squad at the Mitsubishi Electric ASEAN 2024 Cup match against Cambodia at the Olympic Stadium, Phnom Penh, yesterday.

#Fam #harimaumalaya #mitsubishielectriccup","""2024-12-09T04:34:06.000Z""",172,37,24,27472
1868400645704663461,Sta███ept███,"Ukrainian innovation is transforming lives and safeguarding Europe’s future. From AI-powered prosthetics to drone technology to agricultural exports, solidarity with Ukraine is leading to innovation, empowerment, and progress.","""2024-12-15T21:00:01.000Z""",120,99,43,21904
1868297963027767334,kann,"#Justice_lia 
1. 
2. At the same time Nachman Khuri, the same age, returns drunk and drugged from entertainment and declares: I am going to kill someone 
3. It was possible to prevent Guy's overpower, but the system was over and over again. On Wednesday you will understand how much 

This Wednesday -#Time_ Time Just before the verdict, Guy's parents go on a journey for the study of truth
@ASAF_LIB","""2024-12-15T14:12:00.000Z""",58,1,5,4277
1865817367718285530,kann,"IDF spokesman Gerry exceeded his authority? 

Tonight at 22:22 from the second side @Guyzo here 11 and here Box","""2024-12-08T17:55:00.000Z""",12,2,3,5392
1865774083557749004,kann,"While the regime in Syria is a course, not far away, the pressure on the nuclear program in Iran

Tomorrow after the news #Tehran Season 3 starts here 11 and here Box","""2024-12-08T15:03:00.000Z""",89,7,11,65202
1865400873662497202,kann,"Destroying someone's life? Omri Asnaheim @ssenomri is honestly answered

Tonight #meeting with Ronnie Kuben @ronikuban after the news here 11 and here Box","""2024-12-07T14:20:00.000Z""",15,3,1,4689
1865341481931907278,kann,"Opposition head Yair Lapid doesn't listen to us again. Einstein didn't say that

From the other side with @Guyzo","""2024-12-07T10:24:00.000Z""",118,6,18,10940
1868249705274110216,US7███lee███,"Sailors assigned to the forward-deployed amphibious assault ship USS America (LHA 6), participate in a firefighting drill on the flight deck during routine operations, Dec. 13.

📸 by MCSN Jeadan Andre

#USNavy | #OperationalReadiness","""2024-12-15T11:00:14.000Z""",188,10,41,4441
1865975830012403906,NFL,The @Chiefs win the AFC West for the 9th straight season!,"""2024-12-09T04:24:40.000Z""",11156,220,1642,391634
1867542284369375623,kann,"FIFA World Cup 2026 Israel has been hosted for home 9 and play in front of: Germany 🇩🇪 or Italy 🇮🇹, Norway 🇳🇴, Estonia 🇪🇪 and Moldova 🇲🇩 

The World Cup will air for free here in 18 months

@lianwildau @levyninho","""2024-12-13T12:09:12.000Z""",33,7,4,4534
1868275651263774834,kann,"""I think of you all day. You're all day in my head and heart, all the time""

Tonight in#will be_Thobi with Omri Asanheim and Ronnie Kuben, excerpts from Eli Fascadtein's exclusive tapes in a conversation with his parents, Joshua and Bina. After the news here 11 and here Box
@Ssenomri @ronikuban","""2024-12-15T12:43:20.000Z""",11,13,3,13200
1866839186281542004,kann,"Come eat with us in Arabic! 🍽️
""Width on Eshet"" will air from 5.1 at 20:10 from here 33 (with Hebrew subtitles) for 4 weeks: triangular week, Western roll, Nazareth and Center

All episodes will be waiting for you after broadcasting on the site (https://t.co/vzw6xyQTO7), here Box and YouTube of here (مكان - ilacaca البث العامة). Later the program will also air here 11","""2024-12-11T13:35:20.000Z""",152,10,4,9987
1866086735685230833,kann,"Niv Sultan and Sasson Gabay tell what is possible about the new season 

Tonight #Tehran Season 3 Episode 1 After the News here 11 and here Box
@Telmalach","""2024-12-09T11:45:22.000Z""",21,3,1,3323
1865988846199898252,NBA,"@Bucks @hornets @MiamiHEAT @nuggets @OrlandoMagic @spurs @memgrizz Steph Curry and the @warriors close on a 9-0 run to top Minnesota!

Buddy Hield: 27 PTS (7 3PM), 3 STL
Jonathan Kuminga: 20 PTS, 7 REB, 2 STL, 3 BLK","""2024-12-09T05:16:23.000Z""",505,35,81,76822
1868354585712067031,kann,"An exclusive interview with actor Yu Lori on #Tehran 

Tomorrow Chapter Second after the news here 11 and here Box","""2024-12-15T17:57:00.000Z""",94,7,4,8269
1866869741861658729,kann,"Kinneret in my head is fighting for the prime minister: ""I am very proud of my relationship with him""
 
#Report_olnik behind the scenes of Netanyahu's trial, tonight after the news here 11 and here Box","""2024-12-11T15:36:45.000Z""",141,63,20,25423
1866531574067458436,kann,"The news says no one has been damaged by gender separation in the academy. Destination and Zezer @lvertzhaizer shows that we are all injured

On the other side with @Guyzo tonight at 10:30 pm here 11 and here Box","""2024-12-10T17:13:00.000Z""",185,17,33,17749
1866959146257616927,Jac███uel███,"NEW BROOKLYN BUZZ! (@Nick_Fay_)

Diving into the trade rumours around Cam Johnson, Dennis Schroder and Dorian Finney-Smith.

How important is it that all three are traded? 

Apple:","""2024-12-11T21:32:01.000Z""",7,2,6,3453
1868515672273166463,bus███ss,The appointments set up a potential conflict in the next administration — not least with Trump himself.,"""2024-12-16T04:37:06.000Z""",10,6,2,17284
1868500828060889377,bus███ss,"China’s 10-year sovereign yield slumped to a fresh record low Monday, as a string of sluggish economic data boosted demand for haven assets","""2024-12-16T03:38:07.000Z""",21,2,8,34093
1868441533214531990,bus███ss,"Former House Speaker Nancy Pelosi, 84, was injured Friday during an official engagement marking 80 years since the Battle of the Bulge.","""2024-12-15T23:42:30.000Z""",21,12,7,29394
1868326615031160940,bus███ss,Trump is inheriting a far more dangerous world than the first time around. Will he reject the challenges or recalibrate US power to meet them?,"""2024-12-15T16:05:51.000Z""",25,19,4,29867
1868308803684327590,bus███ss,ABC has agreed to donate $15 million to Donald Trump’s future presidential foundation or museum to settle claims that one of its anchors defamed the president-elect in describing a past court verdict against him.,"""2024-12-15T14:55:04.000Z""",94,53,25,204533
1868281211879055438,bus███ss,"What was supposed to be a comeback year for Boeing has turned into its worst stock-market plunge since 2008. If Wall Street is right, the plane-maker’s shares may have only a modest recovery in store in 2025","""2024-12-15T13:05:26.000Z""",23,7,10,32969
1868273648429048029,bus███ss,"Ghana’s President-elect John Mahama is considering appointing Cassiel Ato Forson, an accountant, as the West African nation’s finance minister","""2024-12-15T12:35:23.000Z""",25,6,6,36381
1868457160511762502,bus███ss,"NEW: Indian tycoons Ambani and Adani have tumbled out of the elite centibillionaires club.

Here's the outlook for their fortunes ⤵","""2024-12-16T00:44:35.000Z""",11,3,2,29195
1868325303690436639,bus███ss,"Palm Springs has finally decided to compensate Black and Latino families for property taken in the 1960s and 70s, writes @Erika_D_Smith. It’s a model that should work elsewhere","""2024-12-15T16:00:38.000Z""",15,9,5,26505
1868188002771472652,bus███ss,ABC has agreed to donate $15 million to Donald Trump’s future presidential foundation or museum to settle claims that one of its anchors defamed the president-elect in describing a past court verdict against him.,"""2024-12-15T06:55:03.000Z""",50,11,15,28666
1868156794184315078,bus███ss,"President-elect Trump has been handed a playbook for downsizing the National Oceanic and Atmospheric Administration at a time when China is investing heavily in climate research, and could see an opening to being the next global weather superpower.","""2024-12-15T04:51:03.000Z""",23,9,8,32614
1868379141029908586,Ran███sFC███,🎙️ James Tavernier spoke to @RangersTV after today’s match.,"""2024-12-15T19:34:34.000Z""",498,166,25,148304
1868264837572411439,Car███fCi███C,"#BluebirdsCrimbo 🎁 | Day 1️⃣5️⃣

@Joe_Ralls makes a surprise visit to lifelong #Bluebird, Jonathan!

Sign up for your chance to win a prize this month ➡️","""2024-12-15T12:00:22.000Z""",95,4,4,11802
1868251426138255789,itv███tba███,"A two-minute turnaround! 🫨⏱️

Dan Neil 73'
Jobe Bellingham 75'

#ITVFootball | @EFL | @SunderlandAFC","""2024-12-15T11:07:05.000Z""",342,5,18,27088
1868204346145731018,FIF███C,"Come for the goal, stay for the celebrations. 🎉

@NZ_Football | #FIFAWWC","""2024-12-15T08:00:00.000Z""",104,2,10,9981
1868166164406530529,ufc,"So. Cal. Cub vs Tampa Bay Billy coming attcha! 

@CubSwanson vs @BillyQMMA 

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T05:28:17.000Z""",228,35,26,81301
1868149203601690892,ufc,"Hard hitting LHWs are up next! 👊

@VitorPetrino vs @TheHanyakDJ 

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T04:20:53.000Z""",222,72,20,91850
1868179883123421600,ufc,"SIX in a row for @NewMansa94 👏

#UFCTampa","""2024-12-15T06:22:47.000Z""",12983,566,643,1521807
1868183399502114844,ufc,"""In 2025 we takin' the throne!"" 👑

#UFCTampa | @NewMansa94","""2024-12-15T06:36:46.000Z""",3654,114,212,205527
1868147839429472650,ufc,"REMAINS UNDEFEATED 👏

Daniel Marcos takes the Split Decision at #UFCTampa","""2024-12-15T04:15:28.000Z""",898,133,83,131529
1868180571903652334,ufc,"Is the Nigerian Nightmare next for @NewMansa94? 👀

#UFCTampa","""2024-12-15T06:25:32.000Z""",10757,225,425,636617
1868325144986632406,ufc,"""OH SHE TAPPED""

@KaylaH is your next nominee for #UFCHonors Submission of the Year!

[ Voting begins December 27th ]","""2024-12-15T16:00:01.000Z""",319,31,29,94853
1868163895312933088,ufc,"STARBOY GETS THE LATE STOPPAGE 🔥

@ManelKape comes out on top at #UFCTampa!","""2024-12-15T05:19:16.000Z""",1621,142,153,155631
1868129202827919667,ufc,"THE START OF A NEW WIN STREAK 😤

@Menace155 ends it early in the second! #UFCTampa","""2024-12-15T03:01:24.000Z""",3589,162,220,279855
1868120921409495230,WWE,"WHAT A MOMENT! 🙌

#SNME","""2024-12-15T02:28:30.000Z""",21292,372,2606,1107429
1868153613920485384,WWE,"EXCLUSIVE: After his win over @SamiZayn, @DMcIntyreWWE doesn't stick around for an interview with @Jackie_Redmond and @Rosenbergradio. 

#SNME","""2024-12-15T04:38:24.000Z""",1776,42,260,199425
1865991377466572874,NBA,"@Bucks @hornets @MiamiHEAT @nuggets @OrlandoMagic @spurs @memgrizz @warriors Kevin Huerter leads a balanced attack as the @SacramentoKings roll at home!

De'Aaron Fox: 21 PTS, 9 AST
Domantas Sabonis: 19 PTS, 12 REB, 6 AST
DeMar DeRozan: 18 PTS, 4 AST
Doug McDermott: 18 PTS (6-7 3PM)
Malik Monk: 16 PTS","""2024-12-09T05:26:27.000Z""",202,17,43,58633
1868516665182261269,bus███ss,"Americans are likely to be seeing more drones in the night sky, but there’s no evidence of foreign involvement or a national security risk.","""2024-12-16T04:41:02.000Z""",26,20,7,17774
1868480423560450309,bus███ss,"The arrival of a Blackstone-backed data center in Georgia means landowners need to accommodate new high-voltage lines encroaching on their property.

This AI power battle could come to your town next","""2024-12-16T02:17:02.000Z""",31,12,8,34920
1868523474727195009,bus███ss,German Chancellor Olaf Scholz will submit to a parliamentary vote of confidence on Monday that he has every intention of losing to trigger a snap election. Here’s what you need to know:,"""2024-12-16T05:08:06.000Z""",11,6,5,14512
1868397462001463499,bus███ss,"Read today's Australia Briefing, by @ainsley_thomson, for your daily dose of the best of Bloomberg.","""2024-12-15T20:47:22.000Z""",7,4,2,29900
1868514654416183387,bus███ss,"HSBC received about 950 reports of unauthorized transactions between 2020 and 2024, resulting in customer losses of about A$23 million ($14.6 million), according to authorities.","""2024-12-16T04:33:03.000Z""",9,8,4,17850
1868334714127343811,bus███ss,"The impeachment of South Korean President Yoon Suk Yeol is giving his biggest political rival, Lee Jae-myung, a chance to finally take the top role in running the country.","""2024-12-15T16:38:02.000Z""",13,9,6,28831
1868332555742638538,bus███ss,"Brazil’s President Luiz Inacio Lula da Silva has been discharged from the hospital following emergency brain surgery and should stay in Sao Paulo recovering before returning to the capital, Brasilia","""2024-12-15T16:29:27.000Z""",22,13,6,26059
1868325302016889270,bus███ss,"What is the worst mistake a company ever made? @tobinharshaw says Netflix, Macy’s and JetBlue are giving AskJeeves a run for its money","""2024-12-15T16:00:38.000Z""",8,6,1,24946
1868276801451045133,bus███ss,"Two Russian oil tankers have taken heavy damage amid a storm in the Kerch Strait, spilling oil and sparking an emergency rescue operation, Russian officials told state news outlets Sunday. Via @AP","""2024-12-15T12:47:55.000Z""",22,4,2,30879
1868230532498063701,bus███ss,"At Britain’s election in July, populist Reform UK Party leader Nigel Farage finally won a seat in parliament at the eighth time of asking. Now he’s setting his sights on upturning the country’s traditional two-party duopoly.","""2024-12-15T09:44:03.000Z""",24,9,5,35431
1868238350370369981,bus███ss,"The Labour government says 13,500 people with no right to be in the UK have been removed since they took office, the most since 2018.","""2024-12-15T10:15:07.000Z""",19,9,5,26158
1865203251383276007,met███wsr███rs,"The Mets are signing RHP Clay Holmes. It is a 3 year deal worth $38M. 

Holmes last season posted a 3.14 ERA in 67 games with the New York Yankees. He recorded 30 saves for the Yankees last year. 

Use code “Metsnewsrumors” for $20 off your first purchase on SeatGeek!

#lgm #lfgm #mets #nym #yagottabelieve #newyork #newyorkcity #nyc #queens #seatgeek","""2024-12-07T01:14:43.000Z""",25,1,2,2320
1868415739071250829,spfl,"""Just don't miss"" 🎯

🏆 Captain Callum McGregor reflects on @CelticFC's #PremierSportsCup final triumph, penalty kick mindset and the platform for the rest of the season","""2024-12-15T22:00:00.000Z""",204,4,9,12787
1868361340458238155,spfl,A big hand from @CelticFC's Great Dane in the shootout 🚫,"""2024-12-15T18:23:50.000Z""",922,13,49,52945
1868339235608289742,spfl,A Greg Taylor goal hauls @CelticFC back on level terms in the Premier Sports Cup Final! 💪,"""2024-12-15T16:56:00.000Z""",138,2,12,20031
1868347456917791119,spfl,"🤯 INCREDIBLE! 

Behind for only a minute, @RangersFC are level again at 3-3 through Danilo!","""2024-12-15T17:28:40.000Z""",289,5,11,30741
1868219180287230334,itv███tba███,"Liam Cullen is on fire at the moment 🔥

#ITVFootball | @EFL | @SwansOfficial","""2024-12-15T08:58:57.000Z""",185,9,2,16060
1868358211138379781,Bre███ord███,"🎥 Stamford Bridge Showtime

@motorscouk | #CHEBRE","""2024-12-15T18:11:24.000Z""",65,4,4,8700
1868315209573511182,Cha███ons███,"3x winners take on URC champs 🤩

Watch @RCTofficiel v @GlasgowWarriors live on @beinsports_FR, @PremSportsTV, @francetvsport &amp; @FloRugby 📺

Or follow the #InvestecChampionsCup action here ➡️","""2024-12-15T15:20:32.000Z""",49,5,5,6321
1868396142083346497,NAS███,"Somehow, @JHNemechek kept this car out of the wall. 😅","""2024-12-15T20:42:08.000Z""",390,15,40,60182
1868381755029303459,PGA███R,"Locked in.
 
@AleTostiOK grabs another birdie to jump to T2 with one hole to play at PGA TOUR Q-School presented by Korn Ferry.
 
📺: GOLF Channel","""2024-12-15T19:44:57.000Z""",69,9,11,85891
1868355343626940675,FIF███C,"She didn't see it coming. ⚡️

@svenskfotboll | #FIFAWWC","""2024-12-15T18:00:00.000Z""",83,5,7,8455
1868124950898553159,ufc,"Wrapping up the #UFCTampa prelims 👏

@Menace155 vs @OttmanAzaitar 

[ Live RIGHT NOW on @ESPNPlus ]","""2024-12-15T02:44:31.000Z""",245,41,26,93839
1868134597420257402,ufc,"Kicking off the #UFCTampa main card! 💥

Navajo Stirling vs @Tuco300 

[ LIVE NOW on @ESPNPlus & ESPN2 ]","""2024-12-15T03:22:50.000Z""",179,53,20,89364
1868140963975311822,ufc,"Bantamweight BANGER up next! 😤

@YanezMMA vs Daniel Marcos

[ #UFCTampa is LIVE on @ESPNPlus &amp; ESPN2 ]","""2024-12-15T03:48:08.000Z""",186,29,19,87724
1868086191414825064,ufc,"Fight Like Hell 👊

@TheVFoundation | Learn how you can help:","""2024-12-15T00:10:30.000Z""",210,14,31,78439
1868124486542725512,ufc,"The Nigerian Nightmare is at #UFCTampa with his eyes on the main event 👀

[ Main Card 10pmET LIVE on ESPN2 and @ESPNPlus ]","""2024-12-15T02:42:40.000Z""",1066,40,56,130095
1868120838622331178,ufc,"You'll want to be seated for this 👀

Joel Alvarez vs @DrakkarKlose

[ #UFCTampa is LIVE NOW on @ESPNPlus ]","""2024-12-15T02:28:10.000Z""",238,41,27,86240
1868093359518027955,ufc,"Bruising bantamweights continue the action 💪

@DaveyGrantMMA vs Ramon Taveras

[ #UFCTampa is LIVE on @ESPNPlus ]","""2024-12-15T00:38:59.000Z""",181,54,26,81990
1868183852553826596,ufc,"Wins like these are #EasyToCelebrate 🍻

[ #UFCTampa | B2YB @BudLight ]","""2024-12-15T06:38:34.000Z""",198,29,14,125258
1868086582927933533,ufc,"Getting things started in the Sunshine State ☀️

@JosefineThunder vs Piera Rodriguez

[ #UFCTampa is LIVE on @ESPNPlus ]","""2024-12-15T00:12:03.000Z""",183,28,26,82355
1868415832801386824,wsl,"History in the making!

A look back at when @gabriel1medina landed the first-ever backflip in a competition, during the Rio Pro in 2016.","""2024-12-15T22:00:22.000Z""",247,5,56,10460
1868147188041134537,WWE,"EXCLUSIVE: After narrowly losing to Undisputed WWE Champion Cody Rhodes, Kevin Owens brutalizes The American Nightmare with a Piledriver just moments after Saturday Night's Main Event goes off the air.

#SNME","""2024-12-15T04:12:52.000Z""",23298,770,3082,4223579
1868519677573341454,bus███ss,"Apple’s new vision for the future of computing is a giant, iPad-like foldable device.","""2024-12-16T04:53:01.000Z""",25,5,9,17116
1868478765724045342,bus███ss,"Canadian Housing Minister Sean Fraser is resigning from cabinet and doesn’t plan to run in the next election, a move that comes as Justin Trudeau’s Liberal Party languishes in the polls with an election looming in 2025","""2024-12-16T02:10:27.000Z""",103,30,19,64867
1868431142434570432,bus███ss,"Trump may be what China needs to get out of the economic rut, says @shuli_ren. It might force Xi to deepen reforms","""2024-12-15T23:01:12.000Z""",20,3,3,29398
1868414779229950038,bus███ss,The Bezos Learning Center is taking shape (like a spiral galaxy) on the National Mall,"""2024-12-15T21:56:11.000Z""",8,2,1,28756
1868326164537720940,bus███ss,"With a trade war looming over China, President Xi wants Chinese consumers to go on a spending spree.

@RChoongWilkins explains why that might be an uphill battle","""2024-12-15T16:04:04.000Z""",18,5,5,29656
1868311192566911448,bus███ss,Read the top CityLab stories of the week,"""2024-12-15T15:04:34.000Z""",5,3,2,26664
1868305023635014096,bus███ss,"The Italian government is willing to work with Stellantis NV as the carmaker charts a new course as long as it keeps jobs and factories in the country, Prime Minister Giorgia Meloni said","""2024-12-15T14:40:03.000Z""",36,5,14,31891
1868280212699439599,bus███ss,"Apple’s new vision for the future of computing is a giant foldable iPad, @MarkGurman explains in this week’s Power On","""2024-12-15T13:01:28.000Z""",29,9,12,33083
1868268030385397907,bus███ss,"The 50 best wines under $50, as chosen by our critic, who tasted 4,223 this year","""2024-12-15T12:13:03.000Z""",24,13,2,30943
1868239336228929665,bus███ss,"The 50 best wines under $50, as chosen by our critic, who tasted 4,223 this year","""2024-12-15T10:19:02.000Z""",18,8,5,27145
1868303110046667056,bus███ss,"Bizarre and personal photos of ousted Syrian President Bashar Assad have surfaced from his abandoned residences, sparking ridicule among Syrians, via @AP","""2024-12-15T14:32:27.000Z""",13,2,5,29831
1868248405060776161,bus███ss,ABC has agreed to donate $15 million to Donald Trump’s future presidential foundation or museum to settle claims that one of its anchors defamed the president-elect in describing a past court verdict against him.,"""2024-12-15T10:55:04.000Z""",73,13,17,54536
1868193296457084977,bus███ss,"Sanjay Malhotra has a new mandate in a new city, while facing an old challenge. As the new RBI governor swaps his Delhi-ness for Mumbai swag, here’s how he could do it while having fun, writes @menakadoshi in this week's India Edition (Free read)","""2024-12-15T07:16:05.000Z""",11,0,4,24837
1868158827922596228,bus███ss,Drone sightings now are occurring well beyond New Jersey lines.,"""2024-12-15T04:59:07.000Z""",46,15,20,40896
1866004721338548545,NBA,"NBA STANDINGS UPDATE ‼️

▪️ Magic improve to 10-0 at home
▪️ Grizzlies win 3rd straight
▪️ Heat win 3rd straight

Download the NBA App for more:","""2024-12-09T06:19:28.000Z""",2002,83,301,218069
1868314841339072965,Ran███sFC███,Come on #RangersFC 💙,"""2024-12-15T15:19:04.000Z""",666,15,32,58820
1868270784008921527,afc███rne███th,The second-ever hat-trick in our @premierleague history 🔥,"""2024-12-15T12:24:00.000Z""",294,10,7,35659
1868397183885566431,Bre███ord███,"ONE BACK!!

🔵 2- 1 🐝
#CHEBRE | @london_pride","""2024-12-15T20:46:16.000Z""",141,12,17,35552
1868373963623022990,CPFC,"THAT'S OUR NUMBER ONE 😤

Pure @deanhenderson passion 👇

#CPFC","""2024-12-15T19:14:00.000Z""",1082,17,95,45688
1868340493404545316,CPFC,"When you book tunnel club tickets and see JP after full-time 😅

#CPFC // #BHACRY","""2024-12-15T17:01:00.000Z""",1363,18,139,169117
1868390672337637399,LPGA,"To tie the lead again 🚨

@Patty_MPT with a killer birdie on 16 to get to -26","""2024-12-15T20:20:23.000Z""",66,4,9,25265
1868334123330551994,Ran███sFC███,"🇦🇱 🇦🇱

#Premiersportscup","""2024-12-15T16:35:41.000Z""",892,14,83,67045
1868097158487978365,ufc,"BIG MOMENT FROM TAVERAS 😱

[ Watch #UFCTampa NOW on @ESPNPlus ]","""2024-12-15T00:54:04.000Z""",779,73,44,149461
1868424583411269763,PGA███R,"One shot short … again.
 
Alistair Docherty was T1 entering the final round of PGA TOUR Q-School presented by Korn Ferry.
 
A tough Sunday resulted in him falling one stroke short of his TOUR card, the same fate he suffered @KornFerryTour Championship in October.","""2024-12-15T22:35:08.000Z""",208,14,10,241905
1868148984205680839,ufc,"He wants the King of Rio 👑🇧🇷

Daniel Marcos knows who he wants next! #UFCTampa","""2024-12-15T04:20:01.000Z""",321,45,15,110134
1868118476881330351,ufc,"THE SNIPER GETS IT DONE IN THE FIRST ROUND 😱

@SeanWoodsonMMA adds another to the resume! #UFCTampa","""2024-12-15T02:18:47.000Z""",834,46,59,121128
1868109148682133853,ufc,"Lots of action in the #UFCTampa prelims! 

[ LIVE NOW on @ESPNPlus ]","""2024-12-15T01:41:43.000Z""",430,51,33,90617
1868118839558545483,ufc,"""Rank me and run me my 50!"" 💰

@SeanWoodsonMMA makes it four in a row at #UFCTampa

[ LIVE NOW on @ESPNPlus PPV ]","""2024-12-15T02:20:13.000Z""",534,49,53,90926
